,tid,attribute,correct_val
12011,2001,act_arr_time,6:38 p.m.
12012,2002,src,allegiantair
12013,2002,flight,UA-938-DEN-ORD
12014,2002,sched_dep_time,4:16 p.m.
12015,2002,act_dep_time,4:15 p.m.
12016,2002,sched_arr_time,7:35 p.m.
12017,2002,act_arr_time,7:36 p.m.
12018,2003,src,allegiantair
12019,2003,flight,AA-1221-MCO-ORD
12020,2003,sched_dep_time,8:00 p.m.
12021,2003,act_dep_time,8:23 p.m.
12022,2003,sched_arr_time,9:45 p.m.
12023,2003,act_arr_time,9:53 p.m.
12024,2004,src,allegiantair
12025,2004,flight,CO-16-LAX-EWR
12026,2004,sched_dep_time,10:25 a.m.
12027,2004,act_dep_time,10:20 a.m.
12028,2004,sched_arr_time,6:44 p.m.
12029,2004,act_arr_time,6:34 p.m.
12030,2005,src,allegiantair
12031,2005,flight,UA-2515-DFW-CLT
12032,2005,sched_dep_time,7:05 a.m.
12033,2005,act_dep_time,7:05 a.m.
12034,2005,sched_arr_time,10:31 a.m.
12035,2005,act_arr_time,10:47 a.m.
12036,2006,src,allegiantair
12037,2006,flight,AA-400-DFW-JFK
12038,2006,sched_dep_time,10:40 a.m.
12039,2006,act_dep_time,11:01 a.m.
12040,2006,sched_arr_time,2:59 p.m.
12041,2006,act_arr_time,3:04 p.m.
12042,2007,src,allegiantair
12043,2007,flight,UA-664-ORD-PHL
12044,2007,sched_dep_time,1:33 p.m.
12045,2007,act_dep_time,1:31 p.m.
12046,2007,sched_arr_time,4:31 p.m.
12047,2007,act_arr_time,4:23 p.m.
12048,2008,src,allegiantair
12049,2008,flight,AA-3756-ORD-SLC
12050,2008,sched_dep_time,12:15 p.m.
12051,2008,act_dep_time,12:41 p.m.
12052,2008,sched_arr_time,2:45 p.m.
12053,2008,act_arr_time,2:50 p.m.
12054,2009,src,allegiantair
12055,2009,flight,UA-37-EWR-MCO
12056,2009,sched_dep_time,1:29 p.m.
12057,2009,act_dep_time,1:48 p.m.
12058,2009,sched_arr_time,4:17 p.m.
12059,2009,act_arr_time,4:17 p.m.
12060,2010,src,allegiantair
12061,2010,flight,AA-1522-SFO-ORD
12062,2010,sched_dep_time,11:55 p.m.
12063,2010,act_dep_time,11:55 p.m.
12064,2010,sched_arr_time,5:50 a.m.
12065,2010,act_arr_time,5:50 a.m.
12066,2011,src,allegiantair
12067,2011,flight,UA-233-LAX-JFK
12068,2011,sched_dep_time,4:25 p.m.
12069,2011,act_dep_time,4:25 p.m.
12070,2011,sched_arr_time,12:29 a.m.
12071,2011,act_arr_time,12:29 a.m.
12072,2012,src,allegiantair
12073,2012,flight,AA-3823-LAX-DEN
12074,2012,sched_dep_time,9:00 p.m.
12075,2012,act_dep_time,9:00 p.m.
12076,2012,sched_arr_time,12:15 a.m.
12077,2012,act_arr_time,12:15 a.m.
12078,2013,src,allegiantair
12079,2013,flight,AA-2312-DFW-DTW
12080,2013,sched_dep_time,8:25 p.m.
12081,2013,act_dep_time,8:25 p.m.
12082,2013,sched_arr_time,11:50 p.m.
12083,2013,act_arr_time,11:50 p.m.
12084,2014,src,allegiantair
12085,2014,flight,AA-1165-JFK-MIA
12086,2014,sched_dep_time,6:59 a.m.
12087,2014,act_dep_time,7:22 a.m.
12088,2014,sched_arr_time,10:34 a.m.
12089,2014,act_arr_time,10:04 a.m.
12090,2015,src,allegiantair
12091,2015,flight,AA-431-MIA-SFO
12092,2015,sched_dep_time,8:35 a.m.
12093,2015,act_dep_time,8:51 a.m.
12094,2015,sched_arr_time,11:50 a.m.
12095,2015,act_arr_time,11:44 a.m.
12096,2016,src,allegiantair
12097,2016,flight,UA-3373-IAD-PHL
12098,2016,sched_dep_time,8:29 a.m.
12099,2016,act_dep_time,8:26 a.m.
12100,2016,sched_arr_time,9:24 a.m.
12101,2016,act_arr_time,9:13 a.m.
12102,2017,src,allegiantair
12103,2017,flight,AA-649-ORD-SNA
12104,2017,sched_dep_time,1:30 p.m.
12105,2017,act_dep_time,1:30 p.m.
12106,2017,sched_arr_time,3:50 p.m.
12107,2017,act_arr_time,3:50 p.m.
12108,2018,src,allegiantair
12109,2018,flight,CO-1250-MIA-IAH
12110,2018,sched_dep_time,2:53 p.m.
12111,2018,act_dep_time,3:01 p.m.
12112,2018,sched_arr_time,4:48 p.m.
12113,2018,act_arr_time,4:59 p.m.
12114,2019,src,allegiantair
12115,2019,flight,UA-6273-YYC-SFO
12116,2019,sched_dep_time,7:35 a.m.
12117,2019,act_dep_time,7:27 a.m.
12118,2019,sched_arr_time,9:43 a.m.
12119,2019,act_arr_time,8:45 a.m.
12120,2020,src,allegiantair
12121,2020,flight,UA-828-SFO-ORD
12122,2020,sched_dep_time,11:08 p.m.
12123,2020,act_dep_time,11:08 p.m.
12124,2020,sched_arr_time,5:11 a.m.
12125,2020,act_arr_time,5:11 a.m.
12126,2021,src,allegiantair
12127,2021,flight,CO-4888-IAH-DAL
12128,2021,sched_dep_time,5:30 p.m.
12129,2021,act_dep_time,5:30 p.m.
12130,2021,sched_arr_time,6:40 p.m.
12131,2021,act_arr_time,6:40 p.m.
12132,2022,src,allegiantair
12133,2022,flight,UA-858-PVG-SFO
12134,2022,sched_dep_time,1:45 p.m.
12135,2022,act_dep_time,1:32 p.m.
12136,2022,sched_arr_time,8:27 a.m.
12137,2022,act_arr_time,8:02 a.m.
12138,2023,src,allegiantair
12139,2023,flight,UA-2704-DTW-PHX
12140,2023,sched_dep_time,11:15 a.m.
12141,2023,act_dep_time,11:15 a.m.
12142,2023,sched_arr_time,1:40 p.m.
12143,2023,act_arr_time,2:00 p.m.
12144,2024,src,allegiantair
12145,2024,flight,AA-3063-SLC-LAX
12146,2024,sched_dep_time,8:20 p.m.
12147,2024,act_dep_time,8:39 p.m.
12148,2024,sched_arr_time,9:20 p.m.
12149,2024,act_arr_time,9:20 p.m.
12150,2025,src,allegiantair
12151,2025,flight,UA-2708-EWR-CLT
12152,2025,sched_dep_time,2:55 p.m.
12153,2025,act_dep_time,2:55 p.m.
12154,2025,sched_arr_time,4:53 p.m.
12155,2025,act_arr_time,4:44 p.m.
12156,2026,src,allegiantair
12157,2026,flight,UA-62-IAH-EWR
12158,2026,sched_dep_time,2:30 p.m.
12159,2026,act_dep_time,2:48 p.m.
12160,2026,sched_arr_time,7:03 p.m.
12161,2026,act_arr_time,7:10 p.m.
12162,2027,src,allegiantair
12163,2027,flight,UA-1500-IAH-GUA
12164,2027,sched_dep_time,8:55 a.m.
12165,2027,act_dep_time,9:16 a.m.
12166,2027,sched_arr_time,11:45 a.m.
12167,2027,act_arr_time,11:56 a.m.
12168,2028,src,allegiantair
12169,2028,flight,AA-3804-PHL-ORD
12170,2028,sched_dep_time,2:35 p.m.
12171,2028,act_dep_time,2:44 p.m.
12172,2028,sched_arr_time,4:05 p.m.
12173,2028,act_arr_time,3:43 p.m.
12174,2029,src,allegiantair
12175,2029,flight,AA-1917-JFK-MCO
12176,2029,sched_dep_time,2:55 p.m.
12177,2029,act_dep_time,3:27 p.m.
12178,2029,sched_arr_time,5:55 p.m.
12179,2029,act_arr_time,5:43 p.m.
12180,2030,src,allegiantair
12181,2030,flight,AA-2268-PHX-ORD
12182,2030,sched_dep_time,7:15 a.m.
12183,2030,act_dep_time,7:22 a.m.
12184,2030,sched_arr_time,11:35 a.m.
12185,2030,act_arr_time,11:06 a.m.
12186,2031,src,allegiantair
12187,2031,flight,AA-4277-CVG-JFK
12188,2031,sched_dep_time,12:10 p.m.
12189,2031,act_dep_time,12:10 p.m.
12190,2031,sched_arr_time,2:15 p.m.
12191,2031,act_arr_time,1:43 p.m.
12192,2032,src,allegiantair
12193,2032,flight,AA-2957-DFW-CVG
12194,2032,sched_dep_time,7:55 a.m.
12195,2032,act_dep_time,8:04 a.m.
12196,2032,sched_arr_time,11:05 a.m.
12197,2032,act_arr_time,11:01 a.m.
12198,2033,src,allegiantair
12199,2033,flight,UA-37-EDI-EWR
12200,2033,sched_dep_time,9:05 a.m.
12201,2033,act_dep_time,8:52 a.m.
12202,2033,sched_arr_time,11:53 a.m.
12203,2033,act_arr_time,12:09 p.m.
12204,2034,src,allegiantair
12205,2034,flight,AA-789-ORD-DEN
12206,2034,sched_dep_time,1:05 p.m.
12207,2034,act_dep_time,1:19 p.m.
12208,2034,sched_arr_time,2:35 p.m.
12209,2034,act_arr_time,3:13 p.m.
12210,2035,src,allegiantair
12211,2035,flight,AA-415-BOS-ORD
12212,2035,sched_dep_time,8:35 a.m.
12213,2035,act_dep_time,8:56 a.m.
12214,2035,sched_arr_time,10:40 a.m.
12215,2035,act_arr_time,10:16 a.m.
12216,2036,src,allegiantair
12217,2036,flight,AA-85-JFK-SFO
12218,2036,sched_dep_time,3:05 p.m.
12219,2036,act_dep_time,3:36 p.m.
12220,2036,sched_arr_time,6:30 p.m.
12221,2036,act_arr_time,6:43 p.m.
12222,2037,src,allegiantair
12223,2037,flight,AA-3979-CVG-ORD
12224,2037,sched_dep_time,7:30 a.m.
12225,2037,act_dep_time,8:04 a.m.
12226,2037,sched_arr_time,8:00 a.m.
12227,2037,act_arr_time,8:06 a.m.
12228,2038,src,allegiantair
12229,2038,flight,AA-1544-SAN-ORD
12230,2038,sched_dep_time,11:25 a.m.
12231,2038,act_dep_time,11:40 a.m.
12232,2038,sched_arr_time,5:25 p.m.
12233,2038,act_arr_time,4:56 p.m.
12234,2039,src,allegiantair
12235,2039,flight,AA-3786-IAH-ORD
12236,2039,sched_dep_time,4:00 p.m.
12237,2039,act_dep_time,4:12 p.m.
12238,2039,sched_arr_time,6:40 p.m.
12239,2039,act_arr_time,6:15 p.m.
12240,2040,src,allegiantair
12241,2040,flight,AA-271-MIA-LAX
12242,2040,sched_dep_time,11:35 a.m.
12243,2040,act_dep_time,11:52 a.m.
12244,2040,sched_arr_time,2:25 p.m.
12245,2040,act_arr_time,2:27 p.m.
12246,2041,src,allegiantair
12247,2041,flight,AA-2525-DFW-MIA
12248,2041,sched_dep_time,7:25 a.m.
12249,2041,act_dep_time,7:39 a.m.
12250,2041,sched_arr_time,11:10 a.m.
12251,2041,act_arr_time,11:06 a.m.
12252,2042,src,allegiantair
12253,2042,flight,CO-50-CLE-EWR
12254,2042,sched_dep_time,2:55 p.m.
12255,2042,act_dep_time,3:31 p.m.
12256,2042,sched_arr_time,4:49 p.m.
12257,2042,act_arr_time,5:26 p.m.
12258,2043,src,allegiantair
12259,2043,flight,UA-3099-PHX-PHL
12260,2043,sched_dep_time,11:55 a.m.
12261,2043,act_dep_time,11:55 a.m.
12262,2043,sched_arr_time,6:17 p.m.
12263,2043,act_arr_time,5:38 p.m.
12264,2044,src,allegiantair
12265,2044,flight,AA-4198-ORD-CLE
12266,2044,sched_dep_time,10:40 a.m.
12267,2044,act_dep_time,10:54 a.m.
12268,2044,sched_arr_time,12:55 p.m.
12269,2044,act_arr_time,12:50 p.m.
12270,2045,src,allegiantair
12271,2045,flight,AA-404-MIA-MCO
12272,2045,sched_dep_time,6:45 a.m.
12273,2045,act_dep_time,6:57 a.m.
12274,2045,sched_arr_time,7:45 a.m.
12275,2045,act_arr_time,7:40 a.m.
12276,2046,src,allegiantair
12277,2046,flight,CO-45-EWR-MIA
12278,2046,sched_dep_time,4:00 p.m.
12279,2046,act_dep_time,3:58 p.m.
12280,2046,sched_arr_time,7:05 p.m.
12281,2046,act_arr_time,6:36 p.m.
12282,2047,src,allegiantair
12283,2047,flight,AA-3809-PHX-LAX
12284,2047,sched_dep_time,6:00 a.m.
12285,2047,act_dep_time,6:10 a.m.
12286,2047,sched_arr_time,6:40 a.m.
12287,2047,act_arr_time,6:19 a.m.
12288,2048,src,allegiantair
12289,2048,flight,AA-59-JFK-SFO
12290,2048,sched_dep_time,7:10 a.m.
12291,2048,act_dep_time,7:39 a.m.
12292,2048,sched_arr_time,10:45 a.m.
12293,2048,act_arr_time,11:12 a.m.
12294,2049,src,allegiantair
12295,2049,flight,AA-222-LAX-BOS
12296,2049,sched_dep_time,7:10 a.m.
12297,2049,act_dep_time,7:31 a.m.
12298,2049,sched_arr_time,3:30 p.m.
12299,2049,act_arr_time,3:14 p.m.
12300,2050,src,businesstravellogue
12301,2050,flight,AA-3859-IAH-ORD
12302,2050,sched_dep_time,7:10 a.m.
12303,2050,act_dep_time,7:16 a.m.
12304,2050,sched_arr_time,9:40 a.m.
12305,2050,act_arr_time,9:32 a.m.
12306,2051,src,businesstravellogue
12307,2051,flight,CO-1586-IAH-MCO
12308,2051,sched_dep_time,7:00 p.m.
12309,2051,act_dep_time,7:14 p.m.
12310,2051,sched_arr_time,10:15 p.m.
12311,2051,act_arr_time,10:29 p.m.
12312,2052,src,businesstravellogue
12313,2052,flight,AA-518-MIA-JFK
12314,2052,sched_dep_time,6:40 a.m.
12315,2052,act_dep_time,6:54 a.m.
12316,2052,sched_arr_time,9:25 a.m.
12317,2052,act_arr_time,9:28 a.m.
12318,2053,src,businesstravellogue
12319,2053,flight,UA-397-JFK-SFO
12320,2053,sched_dep_time,8:00 a.m.
12321,2053,act_dep_time,8:29 a.m.
12322,2053,sched_arr_time,11:55 a.m.
12323,2053,act_arr_time,11:58 a.m.
12324,2054,src,businesstravellogue
12325,2054,flight,UA-3925-IAD-ORF
12326,2054,sched_dep_time,8:41 a.m.
12327,2054,act_dep_time,8:42 a.m.
12328,2054,sched_arr_time,9:54 a.m.
12329,2054,act_arr_time,9:43 a.m.
12330,2055,src,businesstravellogue
12331,2055,flight,AA-1733-ORD-PHX
12332,2055,sched_dep_time,7:45 p.m.
12333,2055,act_dep_time,7:58 p.m.
12334,2055,sched_arr_time,10:30 p.m.
12335,2055,act_arr_time,10:30 p.m.
12336,2056,src,businesstravellogue
12337,2056,flight,AA-3-JFK-LAX
12338,2056,sched_dep_time,12:00 p.m.
12339,2056,act_dep_time,12:11 p.m.
12340,2056,sched_arr_time,3:15 p.m.
12341,2056,act_arr_time,3:16 p.m.
12342,2057,src,businesstravellogue
12343,2057,flight,UA-2830-MCO-CLT
12344,2057,sched_dep_time,3:27 p.m.
12345,2057,act_dep_time,3:27 p.m.
12346,2057,sched_arr_time,5:05 p.m.
12347,2057,act_arr_time,5:17 p.m.
12348,2058,src,businesstravellogue
12349,2058,flight,CO-58-DEN-IAH
12350,2058,sched_dep_time,11:25 a.m.
12351,2058,act_dep_time,11:32 a.m.
12352,2058,sched_arr_time,2:50 p.m.
12353,2058,act_arr_time,3:31 p.m.
12354,2059,src,businesstravellogue
12355,2059,flight,UA-5487-SFO-MRY
12356,2059,sched_dep_time,10:39 a.m.
12357,2059,act_dep_time,10:33 a.m.
12358,2059,sched_arr_time,11:19 a.m.
12359,2059,act_arr_time,11:21 a.m.
12360,2060,src,businesstravellogue
12361,2060,flight,AA-204-LAX-MCO
12362,2060,sched_dep_time,11:25 p.m.
12363,2060,act_dep_time,11:25 p.m.
12364,2060,sched_arr_time,6:55 a.m.
12365,2060,act_arr_time,6:55 a.m.
12366,2061,src,businesstravellogue
12367,2061,flight,UA-414-LAX-SFO
12368,2061,sched_dep_time,6:00 a.m.
12369,2061,act_dep_time,5:56 a.m.
12370,2061,sched_arr_time,7:23 a.m.
12371,2061,act_arr_time,7:17 a.m.
12372,2062,src,businesstravellogue
12373,2062,flight,CO-1614-LAX-IAH
12374,2062,sched_dep_time,12:30 a.m.
12375,2062,act_dep_time,12:41 a.m.
12376,2062,sched_arr_time,5:35 a.m.
12377,2062,act_arr_time,5:26 a.m.
12378,2063,src,businesstravellogue
12379,2063,flight,UA-2726-FLL-PHL
12380,2063,sched_dep_time,4:00 p.m.
12381,2063,act_dep_time,4:00 p.m.
12382,2063,sched_arr_time,6:46 p.m.
12383,2063,act_arr_time,6:28 p.m.
12384,2064,src,businesstravellogue
12385,2064,flight,CO-52-IAH-LAX
12386,2064,sched_dep_time,7:35 a.m.
12387,2064,act_dep_time,7:29 a.m.
12388,2064,sched_arr_time,9:21 a.m.
12389,2064,act_arr_time,9:14 a.m.
12390,2065,src,businesstravellogue
12391,2065,flight,CO-1090-BOS-IAH
12392,2065,sched_dep_time,9:45 a.m.
12393,2065,act_dep_time,10:19 a.m.
12394,2065,sched_arr_time,1:16 p.m.
12395,2065,act_arr_time,1:19 p.m.
12396,2066,src,businesstravellogue
12397,2066,flight,AA-616-DFW-DTW
12398,2066,sched_dep_time,9:05 a.m.
12399,2066,act_dep_time,10:10 a.m.
12400,2066,sched_arr_time,12:35 p.m.
12401,2066,act_arr_time,1:27 p.m.
12402,2067,src,businesstravellogue
12403,2067,flight,UA-3515-IAD-MSP
12404,2067,sched_dep_time,8:15 a.m.
12405,2067,act_dep_time,8:12 a.m.
12406,2067,sched_arr_time,10:06 a.m.
12407,2067,act_arr_time,9:56 a.m.
12408,2068,src,businesstravellogue
12409,2068,flight,AA-3468-CVG-MIA
12410,2068,sched_dep_time,7:00 a.m.
12411,2068,act_dep_time,7:25 a.m.
12412,2068,sched_arr_time,9:55 a.m.
12413,2068,act_arr_time,9:45 a.m.
12414,2069,src,businesstravellogue
12415,2069,flight,AA-484-DFW-MIA
12416,2069,sched_dep_time,4:15 p.m.
12417,2069,act_dep_time,4:29 p.m.
12418,2069,sched_arr_time,7:55 p.m.
12419,2069,act_arr_time,7:39 p.m.
12420,2070,src,businesstravellogue
12421,2070,flight,AA-1886-BOS-MIA
12422,2070,sched_dep_time,10:45 a.m.
12423,2070,act_dep_time,10:55 a.m.
12424,2070,sched_arr_time,2:20 p.m.
12425,2070,act_arr_time,1:40 p.m.
12426,2071,src,businesstravellogue
12427,2071,flight,CO-62-IAH-EWR
12428,2071,sched_dep_time,2:30 p.m.
12429,2071,act_dep_time,2:48 p.m.
12430,2071,sched_arr_time,7:03 p.m.
12431,2071,act_arr_time,7:10 p.m.
12432,2072,src,businesstravellogue
12433,2072,flight,CO-1561-PHX-IAH
12434,2072,sched_dep_time,8:05 a.m.
12435,2072,act_dep_time,8:00 a.m.
12436,2072,sched_arr_time,11:35 a.m.
12437,2072,act_arr_time,11:32 a.m.
12438,2073,src,businesstravellogue
12439,2073,flight,UA-2314-ATL-PHL
12440,2073,sched_dep_time,2:55 p.m.
12441,2073,act_dep_time,2:55 p.m.
12442,2073,sched_arr_time,5:00 p.m.
12443,2073,act_arr_time,4:47 p.m.
12444,2074,src,businesstravellogue
12445,2074,flight,AA-446-DFW-PHL
12446,2074,sched_dep_time,11:50 a.m.
12447,2074,act_dep_time,12:12 p.m.
12448,2074,sched_arr_time,3:50 p.m.
12449,2074,act_arr_time,4:09 p.m.
12450,2075,src,businesstravellogue
12451,2075,flight,CO-1023-IAH-DEN
12452,2075,sched_dep_time,11:40 a.m.
12453,2075,act_dep_time,11:56 a.m.
12454,2075,sched_arr_time,1:17 p.m.
12455,2075,act_arr_time,1:14 p.m.
12456,2076,src,businesstravellogue
12457,2076,flight,AA-466-IAH-MIA
12458,2076,sched_dep_time,6:00 a.m.
12459,2076,act_dep_time,6:08 a.m.
12460,2076,sched_arr_time,9:20 a.m.
12461,2076,act_arr_time,9:05 a.m.
12462,2077,src,businesstravellogue
12463,2077,flight,UA-3050-PHX-CLT
12464,2077,sched_dep_time,11:05 a.m.
12465,2077,act_dep_time,11:30 a.m.
12466,2077,sched_arr_time,4:57 p.m.
12467,2077,act_arr_time,5:05 p.m.
12468,2078,src,businesstravellogue
12469,2078,flight,CO-89-IAH-EWR
12470,2078,sched_dep_time,6:00 a.m.
12471,2078,act_dep_time,6:02 a.m.
12472,2078,sched_arr_time,10:20 a.m.
12473,2078,act_arr_time,10:27 a.m.
12474,2079,src,businesstravellogue
12475,2079,flight,CO-1088-CLE-IAH
12476,2079,sched_dep_time,8:40 a.m.
12477,2079,act_dep_time,8:40 a.m.
12478,2079,sched_arr_time,10:54 a.m.
12479,2079,act_arr_time,10:56 a.m.
12480,2080,src,businesstravellogue
12481,2080,flight,AA-1664-MIA-ATL
12482,2080,sched_dep_time,10:15 a.m.
12483,2080,act_dep_time,10:18 a.m.
12484,2080,sched_arr_time,12:10 p.m.
12485,2080,act_arr_time,11:56 a.m.
12486,2081,src,businesstravellogue
12487,2081,flight,AA-1279-DFW-PHX
12488,2081,sched_dep_time,1:00 p.m.
12489,2081,act_dep_time,2:04 p.m.
12490,2081,sched_arr_time,2:35 p.m.
12491,2081,act_arr_time,3:30 p.m.
12492,2082,src,businesstravellogue
12493,2082,flight,UA-854-SFO-IAH
12494,2082,sched_dep_time,7:53 a.m.
12495,2082,act_dep_time,7:49 a.m.
12496,2082,sched_arr_time,1:39 p.m.
12497,2082,act_arr_time,1:30 p.m.
12498,2083,src,businesstravellogue
12499,2083,flight,UA-382-IAD-LAX
12500,2083,sched_dep_time,12:30 p.m.
12501,2083,act_dep_time,12:35 p.m.
12502,2083,sched_arr_time,3:19 p.m.
12503,2083,act_arr_time,3:21 p.m.
12504,2084,src,businesstravellogue
12505,2084,flight,AA-4344-ORD-DTW
12506,2084,sched_dep_time,11:45 a.m.
12507,2084,act_dep_time,12:13 p.m.
12508,2084,sched_arr_time,2:00 p.m.
12509,2084,act_arr_time,2:10 p.m.
12510,2085,src,businesstravellogue
12511,2085,flight,UA-257-JFK-SFO
12512,2085,sched_dep_time,2:30 p.m.
12513,2085,act_dep_time,2:26 p.m.
12514,2085,sched_arr_time,6:15 p.m.
12515,2085,act_arr_time,5:42 p.m.
12516,2086,src,businesstravellogue
12517,2086,flight,UA-2945-PHL-CLT
12518,2086,sched_dep_time,12:00 a.m.
12519,2086,act_dep_time,3:11 a.m.
12520,2086,sched_arr_time,1:45 p.m.
12521,2086,act_arr_time,1:15 p.m.
12522,2087,src,businesstravellogue
12523,2087,flight,CO-63-EWR-IAH
12524,2087,sched_dep_time,5:25 p.m.
12525,2087,act_dep_time,5:22 p.m.
12526,2087,sched_arr_time,8:22 p.m.
12527,2087,act_arr_time,8:03 p.m.
12528,2088,src,businesstravellogue
12529,2088,flight,CO-47-IAH-LAX
12530,2088,sched_dep_time,7:10 p.m.
12531,2088,act_dep_time,8:25 p.m.
12532,2088,sched_arr_time,8:56 p.m.
12533,2088,act_arr_time,9:52 p.m.
12534,2089,src,businesstravellogue
12535,2089,flight,AA-2050-ORD-MIA
12536,2089,sched_dep_time,10:40 a.m.
12537,2089,act_dep_time,11:05 a.m.
12538,2089,sched_arr_time,2:45 p.m.
12539,2089,act_arr_time,2:46 p.m.
12540,2090,src,businesstravellogue
12541,2090,flight,UA-248-PHX-ORD
12542,2090,sched_dep_time,12:57 p.m.
12543,2090,act_dep_time,1:32 p.m.
12544,2090,sched_arr_time,5:15 p.m.
12545,2090,act_arr_time,5:34 p.m.
12546,2091,src,businesstravellogue
12547,2091,flight,AA-4330-CVG-ORD
12548,2091,sched_dep_time,3:35 p.m.
12549,2091,act_dep_time,3:36 p.m.
12550,2091,sched_arr_time,4:00 p.m.
12551,2091,act_arr_time,3:33 p.m.
12552,2092,src,businesstravellogue
12553,2092,flight,AA-1434-DFW-MCO
12554,2092,sched_dep_time,7:15 a.m.
12555,2092,act_dep_time,7:21 a.m.
12556,2092,sched_arr_time,10:35 a.m.
12557,2092,act_arr_time,10:36 a.m.
12558,2093,src,businesstravellogue
12559,2093,flight,AA-1640-MIA-MCO
12560,2093,sched_dep_time,6:30 p.m.
12561,2093,act_dep_time,6:30 p.m.
12562,2093,sched_arr_time,7:25 p.m.
12563,2093,act_arr_time,7:25 p.m.
12564,2094,src,businesstravellogue
12565,2094,flight,AA-4307-ORD-DTW
12566,2094,sched_dep_time,6:45 p.m.
12567,2094,act_dep_time,6:55 p.m.
12568,2094,sched_arr_time,9:10 p.m.
12569,2094,act_arr_time,8:53 p.m.
12570,2095,src,businesstravellogue
12571,2095,flight,CO-1694-LAX-IAH
12572,2095,sched_dep_time,7:15 p.m.
12573,2095,act_dep_time,7:15 p.m.
12574,2095,sched_arr_time,12:21 a.m.
12575,2095,act_arr_time,12:21 a.m.
12576,2096,src,businesstravellogue
12577,2096,flight,UA-843-LAX-ORD
12578,2096,sched_dep_time,1:55 p.m.
12579,2096,act_dep_time,2:10 p.m.
12580,2096,sched_arr_time,7:53 p.m.
12581,2096,act_arr_time,7:58 p.m.
12582,2097,src,businesstravellogue
12583,2097,flight,CO-1193-EWR-MCO
12584,2097,sched_dep_time,9:15 a.m.
12585,2097,act_dep_time,9:14 a.m.
12586,2097,sched_arr_time,12:18 p.m.
12587,2097,act_arr_time,12:09 p.m.
12588,2098,src,businesstravellogue
12589,2098,flight,AA-3842-MSP-ORD
12590,2098,sched_dep_time,6:00 a.m.
12591,2098,act_dep_time,6:56 a.m.
12592,2098,sched_arr_time,7:30 a.m.
12593,2098,act_arr_time,7:51 a.m.
12594,2099,src,businesstravellogue
12595,2099,flight,AA-643-MIA-ORD
12596,2099,sched_dep_time,7:10 a.m.
12597,2099,act_dep_time,7:30 a.m.
12598,2099,sched_arr_time,9:35 a.m.
12599,2099,act_arr_time,9:31 a.m.
12600,2100,src,businesstravellogue
12601,2100,flight,AA-1007-MIA-PHX
12602,2100,sched_dep_time,4:55 p.m.
12603,2100,act_dep_time,5:08 p.m.
12604,2100,sched_arr_time,8:05 p.m.
12605,2100,act_arr_time,7:55 p.m.
12606,2101,src,businesstravellogue
12607,2101,flight,UA-2906-PHL-MCO
12608,2101,sched_dep_time,3:50 p.m.
12609,2101,act_dep_time,4:28 p.m.
12610,2101,sched_arr_time,6:23 p.m.
12611,2101,act_arr_time,6:38 p.m.
12612,2102,src,businesstravellogue
12613,2102,flight,UA-938-DEN-ORD
12614,2102,sched_dep_time,4:16 p.m.
12615,2102,act_dep_time,4:15 p.m.
12616,2102,sched_arr_time,7:35 p.m.
12617,2102,act_arr_time,7:36 p.m.
12618,2103,src,businesstravellogue
12619,2103,flight,AA-1221-MCO-ORD
12620,2103,sched_dep_time,8:00 p.m.
12621,2103,act_dep_time,8:23 p.m.
12622,2103,sched_arr_time,9:45 p.m.
12623,2103,act_arr_time,9:53 p.m.
12624,2104,src,businesstravellogue
12625,2104,flight,CO-16-LAX-EWR
12626,2104,sched_dep_time,10:25 a.m.
12627,2104,act_dep_time,10:20 a.m.
12628,2104,sched_arr_time,6:44 p.m.
12629,2104,act_arr_time,6:34 p.m.
12630,2105,src,businesstravellogue
12631,2105,flight,UA-2515-DFW-CLT
12632,2105,sched_dep_time,7:05 a.m.
12633,2105,act_dep_time,7:05 a.m.
12634,2105,sched_arr_time,10:31 a.m.
12635,2105,act_arr_time,10:47 a.m.
12636,2106,src,businesstravellogue
12637,2106,flight,AA-400-DFW-JFK
12638,2106,sched_dep_time,10:40 a.m.
12639,2106,act_dep_time,11:01 a.m.
12640,2106,sched_arr_time,2:59 p.m.
12641,2106,act_arr_time,3:04 p.m.
12642,2107,src,businesstravellogue
12643,2107,flight,UA-664-ORD-PHL
12644,2107,sched_dep_time,1:33 p.m.
12645,2107,act_dep_time,1:31 p.m.
12646,2107,sched_arr_time,4:31 p.m.
12647,2107,act_arr_time,4:23 p.m.
12648,2108,src,businesstravellogue
12649,2108,flight,AA-3756-ORD-SLC
12650,2108,sched_dep_time,12:15 p.m.
12651,2108,act_dep_time,12:41 p.m.
12652,2108,sched_arr_time,2:45 p.m.
12653,2108,act_arr_time,2:50 p.m.
12654,2109,src,businesstravellogue
12655,2109,flight,UA-37-EWR-MCO
12656,2109,sched_dep_time,1:29 p.m.
12657,2109,act_dep_time,1:48 p.m.
12658,2109,sched_arr_time,4:17 p.m.
12659,2109,act_arr_time,4:17 p.m.
12660,2110,src,businesstravellogue
12661,2110,flight,AA-1522-SFO-ORD
12662,2110,sched_dep_time,11:55 p.m.
12663,2110,act_dep_time,11:55 p.m.
12664,2110,sched_arr_time,5:50 a.m.
12665,2110,act_arr_time,5:50 a.m.
12666,2111,src,businesstravellogue
12667,2111,flight,UA-233-LAX-JFK
